tweet,sentiment,Subjectivity
look review ambir foodie fodphotography meandmys,1,0.0
hi shivram incredible supo share order number well change experience rb,2,0.9
hi shivram incredible supo share order number change experience rb,2,0.9
zomato amp zero placed order got disposal ordered qty full got half vd,2,0.35833333333333334
complaint apriciation ordered biriyani zomato got delivered given time line,0,0.2
order placed ordered deliveredwhen asked refund people say,1,0.0
disappointed zomato ordered food expected time showing ordered say_farewell,0,0.575
nyc zomato staed running responsibilities shamelessly saying differ help,1,0.0
yes sold memberships screwed members changing tampc,1,0.0
hi kundan sad see could recorded expectations getting checked,0,1.0
order placed wife prince sabharwal order number,1,0.0
ordered dinner ap order placed pm waiting since response,1,0.0
response much time need,2,0.2
damn seem worry though share order number look rb,1,0.0
zomato delivered expected time thanks zomato,2,0.30000000000000004
thank details asap rb,1,0.0
swigy registered food restaurant pathetic food,0,1.0
colleague explaining money saved keeping maid cooking food showed fodpanda vc ka paisa jalao,1,0.0
get customer care number could anyone assist cancelling order chat supo horrible,0,1.0
pathetic service fodpanda ordered food order confirmed say_farewell,0,1.0
worst supo order packing quality wasted bucks thrown food,0,0.5
dm getting following response better use ordering ap swig,2,0.3
please stop horrible service customer care,0,1.0
today hv ord chicken wings frm petuk kolkata hv noticed pieces smell like rotten go,0,0.95
hey anmol never want deliver kind issue food checked right away mrd,2,0.7178571428571429
rice biriyani asked chat supo help replace,1,0.0
see great supo replies,2,0.75
food delivered got chargedis law regulate,1,0.0
hey indranil never want deliver kind issue food,2,0.9
zomato provide food time nd much hungry nd anyhow surviving,2,0.2
hi anush never meant give bad experience please share order id,0,0.6666666666666666
placed order negate restaurant yet restaurant appears closed,0,0.1
really care customer,2,0.2
swigy rs per month,1,0.0
still chat zomato guy responding attached,1,0.0
soon spoken restaurant acknowledged might,1,0.0
soben chat supo hour response tweet get imediat,1,0.0
order id got mutton biriyani instead chicken biriyani action taken even complai,0,0.525
hours get smoothie delivered messed neveragain using fodpan,1,0.0
forget grandfathering clause mood offer com,1,0.0
still working thats chat experience get zomato,1,0.0
decided screw paying members process restricting way,1,0.0
decided screw paying members process,1,0.0
get zomato gold pretend need discount,1,0.0
decided screw paying members proce,1,0.0
decided screw paying members process restricting th,1,0.0
decided screw paying members proc,1,0.0
kind service zomato provide leave sup,2,0.9
decided screw paying members process restricting,1,0.0
superseptemberdeals amp time try everything tried recent past sounds good orde,2,0.3666666666666667
hey really unacceptable getting checked mrd,2,0.2
thanks team swigy happy know know feeling rather money returned wrong packet,2,0.7000000000000001
decided screw paying members process restric,1,0.0
say order differ food delivered money go,1,0.0
decided screw paying members,1,0.0
decided screw paying members process res,1,0.0
super human speed,2,0.3833333333333333
decided screw paying members process restrictin,1,0.0
order id ordered different items got itemsthe restauran,1,0.6
hey nitin please share order id shal turn things around mrd,1,0.0
surely better comes delivery,2,0.5
ignore hired superman delivery service problem di,1,0.0
review fodpanda avisekdas bigfraud,1,0.0
wow worst response applause worstest service getting worse day day deliv,0,0.8666666666666667
customer supo zomato easiest way sta food venture gives chance,1,0.0
ridiculous,0,1.0
yay awarded bounties awesome team,2,1.0
exactly offer us choice restricts ability use,2,0.25
would like inform refund already credited amount differ,1,0.0
provide time service pls tel provide service,1,0.0
ordered two items nos burger delivered dese id,1,0.0
look review tandoor restobar rudra shelter international rudra shelter international va,1,0.0
thank calling initiating refund,1,0.0
wow worst response applause worstest service getting worse day day delivery boy,0,0.8666666666666667
added video playlist earn money wynk music ap new paytm recharge offer fodpanda,2,0.45454545454545453
hey ganesh care foodies help us order details hav,1,0.0
yay awarded bounties awesome team bugs traiged fi,2,1.0
hey adarsh apologies mess please share order id us get,0,0.175
dear public suggest sell zomato cheat,1,0.06666666666666667
dear public suggest sell zomato cheating people,1,0.06666666666666667
dear public suggest sell zomato,1,0.06666666666666667
dear public suggest sell zomato cheating peo,1,0.06666666666666667
exactly offer us choice restricts abili,2,0.25
dear public suggest sell zomato ch,1,0.06666666666666667
dear public suggest sell zomato cheating,1,0.06666666666666667
dear public suggest sell zomato cheating pe,1,0.06666666666666667
dear public suggest sell zomato cheatin,1,0.06666666666666667
provide late hours like pm take orders debit account,0,0.6
awesome congrats,2,1.0
exactly offer us choice restricts,2,0.25
exactly offer us choice restricts ability us,2,0.25
promised give zomato credit take,1,0.0
nicely done congrats,2,1.0
hi suave thank taking valuable time share feedback look forward serv,1,0.0
order id instant reply social media however one ready pay heed,2,0.41111111111111115
pizza pay sis superseptemberdeals fodpanda,1,0.0
india fodelivery firms fire ignoring safety amp hygiene fsai continue run audits fo,1,0.0
shared screen shots contain order number rediculous serv,1,0.0
wrist service ever waited hours order contacted able contact,2,0.625
ha love ur comment,2,0.6
second order swigy went wrong believing ap ratings restuarent,0,0.45
hey ganesh care foodies help us order details look,1,0.0
shitty end shitty day could lack dinner also hope zomato take,1,0.0
boycott swigy ordered id made payment online due issue,0,0.375
disappointed,0,0.75
wrost service everi waited hours order contacted able contact del,2,0.625
chat executive said adjust rs compensation wow spent rs rece,1,0.55
typically saying zomato worst service faced life,0,0.75
got worst services instead paner labdar shahi paner butter naan got chana masala dal,0,1.0
want register complaint order id bdzadb irresponsible fodpanda reg,0,0.2
hi chirag never meant give bad experience please share order id,0,0.6666666666666666
quitting zomato good thanks caring,2,0.4
order number suppose delivered still waiting th,1,0.0
wrost service everi waited hours order contacted able contact delivery,2,0.625
zomato deliver food doorstep bad smell coming food,0,0.6666666666666666
bad experience expect guys reve even complaint useless chat serv,0,0.35555555555555557
yar jana parhna hai delivery fodpanda want wait hours thanda khana,1,0.0
hi zeshan never meant give bad experience please share order id th,0,0.6666666666666666
coupon code zomato,1,0.0
finally cancel unable even track restaurants us,0,0.75
keep zomato credits file case people customer supo,1,0.0
swigy isnt making deses adding excess sugar,1,0.0
hey kundan getting checked reaching mrd,1,0.0
first time experienced weird situation zomato delivery boy refused deliver order even whe,2,0.7444444444444445
changes terms conditions gold membership even existing members excellent move piss cu,2,1.0
reply swigy reaponse swigy service,1,0.0
shared screen shots contain order number rediculous service,1,0.0
much time guys take respond,2,0.2
best pa ordered replacement order cancelled,2,0.3
wow royal ignore customer supo agent left chat without giving update onl,2,0.5
still hungry bcz restrnt guys managing call still say_farewell call,1,0.0
thank delivering order wonderful,2,1.0
pathetic service one responding supo team,0,1.0
always address respective name amp suffix sir plus tip least could,0,0.25
zomato gold compulsion idle ad hoc plans dineout far convenient compulsion,2,1.0
pathetic ap pathetic restaurant pathetic servicenot delivered order order status delive,0,1.0
waiting veg biryani ganesh puja home today never thought chicken toda,0,0.95
swigy delivery faluda ice cream,1,0.0
zomato got call thank,1,0.0
hey prashant apologies mess please share order id us,0,0.175
something wrong name midnight craving sucks ordered briyani trimasu,0,0.6
hey ravi really unacceptable please share order number checked mrd,2,0.2
ordered food zomato provide us burned roti colourful sabzi expect th,1,0.0
deliver accept order money refund process would take hrs,1,0.0
please feel free check order history last order deliveries terrible,0,0.6222222222222222
ordered food fodpanda minutes agostil delivered frustatingl ok,2,0.5
awesome zomato staed cheating people undelivered orders staed marking deli,2,1.0
eta says minutes order placed wtf,0,1.0
order id unmake let hope people,1,0.0
recieved disgusting condition aftr delivry tried contact delivery guy ev call,0,1.0
never ever ordering guys hope everyone sees know,1,0.0
ordered food online see delivered opened fyi pizza pathetic,0,1.0
shit sad thanks dude stick,0,0.6666666666666666
hey krunal terrible please share order number could get checked mrd,0,1.0
first pic shows order way rider unmake restaurant th,2,0.3333333333333333
still waiting food man ignore happening restoits going closed,0,0.1
dear team unprosfesional behaviour customer supo team order delivered,1,0.0
hey navnet please help us order number look mrd,1,0.0
hey trashe please help us order number look mrd,1,0.0
hey sunanda please help us order number look mrd,1,0.0
right twetcare check tweet properly fail,0,0.4178571428571428
hello fodpanda order canceled twice also supposed get callback within half hour,0,0.16666666666666666
